name,state,item,item_num,ans_ind,ans_text,states_lived
anon45,texas,caramel,4,c,I use both interchangeably,texas
anon45,texas,lawyer,14,a,"with [j] as in ""boy"" (""loyer"")",texas
anon45,texas,"the ""c"" in ""grocery""",36,a,"[s] as in ""sock""",texas
anon45,texas,"the second vowel in ""pajamas""",20,a,"[] as in ""jam""",texas
anon45,texas,"the vowel in the second syllable of ""cauliflower""",5,b,"[] as in ""sit""",texas
anon450,florida,"Do you pronounce ""cot"" and ""caught"" the same?",28,a,different,florida
anon450,florida,Do you use the word cruller?,86,c,I have no idea what this means,florida
anon450,florida,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,56,b,unacceptable,florida
anon450,florida,What do you call paper that has already been used for something or is otherwise imperfect?,78,a,scratch paper,florida
anon450,florida,What do you call the act of covering a house or area in front of a house with toilet paper?,106,a,tp'ing,florida
anon450,florida,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,65,c,I use lightning bug and firefly interchangeably,florida
anon450,florida,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,66,a,crawfish,florida
anon450,florida,What do you call the thing from which you might drink water in a school?,103,d,water fountain,florida
anon450,florida,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",73,f,tennis shoes,florida
anon450,florida,What is your generic term for a sweetened carbonated beverage?,105,a,soda,florida
anon450,florida,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,76,d,catty-corner,florida
anon450,florida,What word(s) do you use to address a group of two or more people?,50,a,you all,florida
anon450,florida,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",58,b,yard sale,florida
anon450,florida,Which of these terms do you prefer for the small road parallel to the highway?,99,b,service road,florida
anon450,florida,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",51,b,no,florida
anon450,florida,caramel,4,c,I use both interchangeably,florida
anon450,florida,lawyer,14,a,"with [j] as in ""boy"" (""loyer"")",florida
anon450,florida,"the ""c"" in ""grocery""",36,a,"[s] as in ""sock""",florida
anon450,florida,"the second vowel in ""pajamas""",20,b,"[] as in ""father""",florida
anon450,florida,"the vowel in the second syllable of ""cauliflower""",5,b,"[] as in ""sit""",florida
anon451,california,"Do you pronounce ""cot"" and ""caught"" the same?",28,b,same,california
anon451,california,Do you use the word cruller?,86,c,I have no idea what this means,california
anon451,california,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,56,b,unacceptable,california
anon451,california,What do you call paper that has already been used for something or is otherwise imperfect?,78,c,"scratch paper is still usable (for example, the paper you bring to do extra work on a test); scrap paper is paper that isn't needed anymore and can be thrown away.",california
anon451,california,What do you call the act of covering a house or area in front of a house with toilet paper?,106,a,tp'ing,california
anon451,california,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,65,b,firefly,california
anon451,california,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,66,e,crawdad,california
anon451,california,What do you call the thing from which you might drink water in a school?,103,c,drinking fountain,california
anon451,california,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",73,f,tennis shoes,california
anon451,california,What is your generic term for a sweetened carbonated beverage?,105,a,soda,california
anon451,california,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,76,a,kitty-corner,california
anon451,california,What word(s) do you use to address a group of two or more people?,50,d,you guys,california
anon451,california,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",58,c,garage sale,california
anon451,california,Which of these terms do you prefer for the small road parallel to the highway?,99,a,frontage road,california
anon451,california,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",51,b,no,california
anon451,california,caramel,4,c,I use both interchangeably,california
anon451,california,lawyer,14,a,"with [j] as in ""boy"" (""loyer"")",california
anon451,california,"the ""c"" in ""grocery""",36,b,"[] as in ""shock""",california
anon451,california,"the second vowel in ""pajamas""",20,b,"[] as in ""father""",california
anon451,california,"the vowel in the second syllable of ""cauliflower""",5,c,other,california
anon452,florida,"Do you pronounce ""cot"" and ""caught"" the same?",28,b,same,florida
anon452,florida,Do you use the word cruller?,86,b,"no, but I know what it means",florida
anon452,florida,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,56,b,unacceptable,florida
anon452,florida,What do you call paper that has already been used for something or is otherwise imperfect?,78,c,"scratch paper is still usable (for example, the paper you bring to do extra work on a test); scrap paper is paper that isn't needed anymore and can be thrown away.",florida
anon452,florida,What do you call the act of covering a house or area in front of a house with toilet paper?,106,a,tp'ing,florida
anon452,florida,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,65,b,firefly,florida
anon452,florida,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,66,e,crawdad,florida
anon452,florida,What do you call the thing from which you might drink water in a school?,103,d,water fountain,florida
anon452,florida,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",73,f,tennis shoes,florida
anon452,florida,What is your generic term for a sweetened carbonated beverage?,105,a,soda,florida
anon452,florida,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,76,g,"I can only use ""diagonal"" for this",florida
anon452,florida,What word(s) do you use to address a group of two or more people?,50,d,you guys,florida
anon452,florida,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",58,b,yard sale,florida
anon452,florida,Which of these terms do you prefer for the small road parallel to the highway?,99,b,service road,florida
anon452,florida,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",51,b,no,florida
anon452,florida,caramel,4,b,"with 3 syllables (""carra-mel"")",florida
anon452,florida,lawyer,14,b,"with [] as in ""saw"" (""law-yer"")",florida
anon452,florida,"the ""c"" in ""grocery""",36,a,"[s] as in ""sock""",florida
anon452,florida,"the second vowel in ""pajamas""",20,b,"[] as in ""father""",florida
anon452,florida,"the vowel in the second syllable of ""cauliflower""",5,b,"[] as in ""sit""",florida
anon453,iowa,"Do you pronounce ""cot"" and ""caught"" the same?",28,b,same,iowa
anon453,iowa,Do you use the word cruller?,86,c,I have no idea what this means,iowa
anon453,iowa,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,56,a,acceptable,iowa
anon453,iowa,What do you call paper that has already been used for something or is otherwise imperfect?,78,c,"scratch paper is still usable (for example, the paper you bring to do extra work on a test); scrap paper is paper that isn't needed anymore and can be thrown away.",iowa
anon453,iowa,What do you call the act of covering a house or area in front of a house with toilet paper?,106,a,tp'ing,iowa
anon453,iowa,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,65,c,I use lightning bug and firefly interchangeably,iowa
anon453,iowa,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,66,g,I have no word for this critter,iowa
anon453,iowa,What do you call the thing from which you might drink water in a school?,103,c,drinking fountain,iowa
anon453,iowa,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",73,f,tennis shoes,iowa
anon453,iowa,What is your generic term for a sweetened carbonated beverage?,105,b,pop,iowa
anon453,iowa,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,76,a,kitty-corner,iowa
anon453,iowa,What word(s) do you use to address a group of two or more people?,50,d,you guys,iowa
anon453,iowa,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",58,c,garage sale,iowa
anon453,iowa,Which of these terms do you prefer for the small road parallel to the highway?,99,a,frontage road,iowa
anon453,iowa,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",51,b,no,iowa
anon453,iowa,caramel,4,a,"with 2 syllables (""car-ml"")",iowa
anon453,iowa,lawyer,14,a,"with [j] as in ""boy"" (""loyer"")",iowa
anon453,iowa,"the ""c"" in ""grocery""",36,b,"[] as in ""shock""",iowa
