state,item_num,item,ans_ind,ans_text,ans_prop
virginia,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",b,shoes,0.0255
virginia,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",c,gymshoes,0.0196
virginia,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",f,tennis shoes,0.4686
virginia,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",g,running shoes,0.0118
virginia,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",i,trainers,0.0098
virginia,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,a,kitty-corner,0.2908
virginia,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,b,kitacorner,0.0079
virginia,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,c,catercorner,0.0196
virginia,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,d,catty-corner,0.4754
virginia,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,g,"I can only use ""diagonal"" for this",0.1356
virginia,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,h,I have no term for this,0.0393
virginia,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,i,other,0.031400000000000004
virginia,78,What do you call paper that has already been used for something or is otherwise imperfect?,a,scratch paper,0.298
virginia,78,What do you call paper that has already been used for something or is otherwise imperfect?,b,scrap paper,0.2863
virginia,78,What do you call paper that has already been used for something or is otherwise imperfect?,c,"scratch paper is still usable (for example, the paper you bring to do extra work on a test); scrap paper is paper that isn't needed anymore and can be thrown away.",0.39020000000000005
virginia,78,What do you call paper that has already been used for something or is otherwise imperfect?,d,other,0.0255
virginia,86,Do you use the word cruller?,a,yes,0.29309999999999997
virginia,86,Do you use the word cruller?,b,"no, but I know what it means",0.4376
virginia,86,Do you use the word cruller?,c,I have no idea what this means,0.2693
virginia,99,Which of these terms do you prefer for the small road parallel to the highway?,a,frontage road,0.11
virginia,99,Which of these terms do you prefer for the small road parallel to the highway?,b,service road,0.41450000000000004
virginia,99,Which of these terms do you prefer for the small road parallel to the highway?,c,access road,0.275
virginia,99,Which of these terms do you prefer for the small road parallel to the highway?,d,feeder road,0.0255
virginia,99,Which of these terms do you prefer for the small road parallel to the highway?,f,we have them but I have no word for them,0.12179999999999999
virginia,99,Which of these terms do you prefer for the small road parallel to the highway?,g,I've never heard of this concept,0.0255
virginia,99,Which of these terms do you prefer for the small road parallel to the highway?,h,other,0.0275
virginia,103,What do you call the thing from which you might drink water in a school?,a,bubbler,0.0079
virginia,103,What do you call the thing from which you might drink water in a school?,b,water bubbler,0.002
virginia,103,What do you call the thing from which you might drink water in a school?,c,drinking fountain,0.06509999999999999
virginia,103,What do you call the thing from which you might drink water in a school?,d,water fountain,0.9172
virginia,103,What do you call the thing from which you might drink water in a school?,e,other,0.0079
virginia,105,What is your generic term for a sweetened carbonated beverage?,a,soda,0.609
virginia,105,What is your generic term for a sweetened carbonated beverage?,j,other,0.0236
virginia,105,What is your generic term for a sweetened carbonated beverage?,b,pop,0.049100000000000005
virginia,105,What is your generic term for a sweetened carbonated beverage?,c,coke,0.1945
virginia,105,What is your generic term for a sweetened carbonated beverage?,e,soft drink,0.1159
virginia,105,What is your generic term for a sweetened carbonated beverage?,g,cocola,0.0039000000000000003
virginia,105,What is your generic term for a sweetened carbonated beverage?,h,fizzy drink,0.0039000000000000003
virginia,106,What do you call the act of covering a house or area in front of a house with toilet paper?,a,tp'ing,0.6542
virginia,106,What do you call the act of covering a house or area in front of a house with toilet paper?,b,rolling,0.1002
virginia,106,What do you call the act of covering a house or area in front of a house with toilet paper?,c,toilet papering,0.16899999999999998
virginia,106,What do you call the act of covering a house or area in front of a house with toilet paper?,d,wrapping,0.0098
virginia,106,What do you call the act of covering a house or area in front of a house with toilet paper?,e,papering,0.041299999999999996
virginia,106,What do you call the act of covering a house or area in front of a house with toilet paper?,f,bog rolling,0.002
virginia,106,What do you call the act of covering a house or area in front of a house with toilet paper?,g,I have no word for this,0.0177
virginia,106,What do you call the act of covering a house or area in front of a house with toilet paper?,h,other,0.0059
vermont,4,caramel,a,"with 2 syllables (""car-ml"")",0.2658
vermont,4,caramel,b,"with 3 syllables (""carra-mel"")",0.44299999999999995
vermont,4,caramel,c,I use both interchangeably,0.24050000000000002
vermont,4,caramel,d,"I have both forms, but the two have different meanings (please state how in the comments box)",0.0506
vermont,5,"the vowel in the second syllable of ""cauliflower""",a,"[i:] as in ""see""",0.4625
vermont,5,"the vowel in the second syllable of ""cauliflower""",b,"[] as in ""sit""",0.525
vermont,5,"the vowel in the second syllable of ""cauliflower""",c,other,0.0125
vermont,14,lawyer,a,"with [j] as in ""boy"" (""loyer"")",0.8590000000000001
vermont,14,lawyer,b,"with [] as in ""saw"" (""law-yer"")",0.0641
vermont,14,lawyer,c,I use both interchangeably,0.0641
vermont,14,lawyer,d,other,0.0128
vermont,20,"the second vowel in ""pajamas""",a,"[] as in ""jam""",0.6883
vermont,20,"the second vowel in ""pajamas""",b,"[] as in ""father""",0.31170000000000003
vermont,28,"Do you pronounce ""cot"" and ""caught"" the same?",a,different,0.25
vermont,28,"Do you pronounce ""cot"" and ""caught"" the same?",b,same,0.75
vermont,36,"the ""c"" in ""grocery""",a,"[s] as in ""sock""",0.5132
vermont,36,"the ""c"" in ""grocery""",b,"[] as in ""shock""",0.46049999999999996
vermont,36,"the ""c"" in ""grocery""",c,other,0.0263
vermont,50,What word(s) do you use to address a group of two or more people?,a,you all,0.1184
vermont,50,What word(s) do you use to address a group of two or more people?,d,you guys,0.5395
vermont,50,What word(s) do you use to address a group of two or more people?,g,you,0.2763
vermont,50,What word(s) do you use to address a group of two or more people?,h,other,0.0263
vermont,50,What word(s) do you use to address a group of two or more people?,i,y'all,0.0395
vermont,51,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",a,yes,0.2133
vermont,51,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",b,no,0.7733
vermont,51,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",c,other,0.013300000000000001
vermont,56,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,a,acceptable,0.10529999999999999
vermont,56,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,b,unacceptable,0.8815999999999999
vermont,56,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,c,not sure,0.0132
vermont,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",a,tag sale,0.0526
vermont,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",m,other,0.0526
vermont,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",b,yard sale,0.5789
