state,district,candidate,party,votes,prop,winner,year
Michigan,3,"Fuentes, Richard David",W,1,2.4788123514261845e-6,0,2020
Michigan,4,"Moolenaar, John",R,242621,0.6500314806628354,1,2020
Michigan,4,"Hilliard, Jerry",D,120802,0.32365336441211534,0,2020
Michigan,4,"Canny, David",LIB,5374,0.01439804953850688,0,2020
Michigan,4,"Slepr, Amy",GRE,4448,0.011917105386542351,0,2020
Michigan,5,"Kildee, Daniel T.",D,196599,0.5445472977464602,1,2020
Michigan,5,"Kelly, Tim",R,150772,0.41761395111790645,0,2020
Michigan,5,"Goodwin, Kathy",WC,8180,0.022657271377606418,0,2020
Michigan,5,"Harris, James",LIB,5481,0.01518147975802699,0,2020
Michigan,6,"Upton, Fred",R,211496,0.5580663887276374,1,2020
Michigan,6,"Hoadley, Jon",D,152085,0.4013008602037047,0,2020
Michigan,6,"DePoy, Jeff",LIB,10399,0.027439442714655128,0,2020
Michigan,6,"Lawrence, John",GRE,4440,0.01171565781835453,0,2020
Michigan,6,"Solis, Jerry",W,560,0.0014776505356483192,0,2020
Michigan,7,"Walberg, Tim",R,227524,0.5875119749423524,1,2020
Michigan,7,"Driskell, Gretchen D.",D,159743,0.4124880250576476,0,2020
Michigan,8,"Slotkin, Elissa",D,217922,0.5087546457987039,1,2020
Michigan,8,"Junge, Paul",R,202525,0.4728092374353324,0,2020
Michigan,8,"Hartman, Joe",LIB,7897,0.018436116765963805,0,2020
Michigan,9,"Levin, Andy",D,230318,0.5770688795516101,1,2020
Michigan,9,"Langworthy, Charles J.",R,153296,0.3840878739818149,0,2020
Michigan,9,"Kirby, Andrea L.",WC,8970,0.02247461270755192,0,2020
Michigan,9,"Saliba, Mike",LIB,6532,0.01636612822806345,0,2020
Michigan,9,"Troszak, Douglas Allen",W,1,2.5055309595933023e-6,0,2020
Michigan,10,"McClain, Lisa",R,271607,0.6628020478981712,1,2020
Michigan,10,"Bizon, Kimberly",D,138179,0.33719795210182874,0,2020
Michigan,11,"Stevens, Haley",D,226128,0.5019790309297116,1,2020
Michigan,11,"Esshaki, Eric S.",R,215405,0.47817516255136266,0,2020
Michigan,11,"Schwartz, Leonard",LIB,8936,0.01983692696343621,0,2020
Michigan,11,"Acosta, Frank",W,4,8.879555489452197e-6,0,2020
Michigan,12,"Dingell, Debbie",D,254957,0.6642567016567532,1,2020
Michigan,12,"Jones, Jeff",R,117719,0.30670126594810626,0,2020
Michigan,12,"Walkowicz, Gary",WC,11147,0.029042032395140468,0,2020
Michigan,13,"Tlaib, Rashida",D,223205,0.7807510012767371,1,2020
Michigan,13,"Dudenhoefer, David",R,53311,0.18647707994473303,0,2020
Michigan,13,"Johnson, Sam",WC,5284,0.018482956433530966,0,2020
Michigan,13,"Wilcoxon, D. Etta",GRE,2105,0.007363100547422915,0,2020
Michigan,13,"Bomer, Articia",UST,1974,0.006904874337583294,0,2020
Michigan,13,"Eason, Donald",W,6,2.098745999265439e-5,0,2020
Michigan,14,"Lawrence, Brenda",D,271370,0.7927771594172415,1,2020
Michigan,14,"Patrick, Robert Vance",R,62664,0.18306588022891998,0,2020
Michigan,14,"Gioia, Lisa Lane",LIB,3737,0.010917228303578993,0,2020
Michigan,14,"Kolody, Philip",WC,2534,0.007402798105771787,0,2020
Michigan,14,"Shabazz, Clyde K.",GRE,1998,0.005836933944487779,0,2020
Minnesota,1,"Hagedorn, Jim",R,179234,0.48591862407009784,1,2020
Minnesota,1,"Feehan, Dan",DFL,167890,0.4551640748693257,0,2020
Minnesota,1,"Rood, Bill",GLC,21448,0.058147352896523306,0,2020
Minnesota,2,"Craig, Angie",DFL,204534,0.4818097014925373,1,2020
Minnesota,2,"Kistner, Tyler",R,194954,0.4592426126941052,0,2020
Minnesota,2,"Weeks, Adam Charles",LMN,24751,0.05830459445198251,0,2020
Minnesota,3,"Phillips, Dean",DFL,246666,0.5560512440177365,1,2020
Minnesota,3,"Qualls, Kendall",R,196625,0.4432454243997448,0,2020
Minnesota,4,"McCollum, Betty",DFL,245813,0.6317248929619598,1,2020
Minnesota,4,"Rechtzigel, Gene",R,112730,0.28970944247701186,0,2020
Minnesota,4,"Sindt, Susan",GLC,29537,0.07590834562621751,0,2020
Minnesota,5,"Omar, Ilhan",DFL,255924,0.642655356591308,1,2020
Minnesota,5,"Johnson, Lacy",R,102878,0.2583387950149286,0,2020
Minnesota,5,"Moore, Michael",LMN,37979,0.09536974956620436,0,2020
Minnesota,5,"Woodland, Toya",W,34,8.537801114434157e-5,0,2020
Minnesota,6,"Emmer, Tom",R,270901,0.6570371106966411,1,2020
Minnesota,6,"Zahradka, Tawnja",DFL,140853,0.341621655708004,0,2020
Minnesota,7,"Fischbach, Michelle",R,194066,0.5339154884628188,1,2020
Minnesota,7,"Peterson, Collin C.",DFL,144840,0.39848463589167954,0,2020
Minnesota,7,"Johnson, Slater",LMN,17710,0.04872385322867747,0,2020
Minnesota,7,"Anderson, Rae Hart",GLC,6499,0.017880085947666564,0,2020
Minnesota,8,"Stauber, Pete",R,223432,0.56750255898362,1,2020
Minnesota,8,"Nystrom, Quinn",DFL,147853,0.3755368785733698,0,2020
Minnesota,8,"Schwartzbacker, Judith",GLC,22190,0.056361137992080486,0,2020
Mississippi,1,"Kelly, Trent",R,228787,0.687471266094743,1,2020
Mississippi,1,"Eliason, Antonia",D,104008,0.312528733905257,0,2020
Mississippi,2,"Thompson, Bennie G.",D,196224,0.6601667373180726,1,2020
Mississippi,2,"Flowers, Brian",R,101010,0.3398332626819274,0,2020
Mississippi,3,"Guest, Michael",R,221064,0.6466771587205935,1,2020
Mississippi,3,"Benford, Dorothy ""Dot""",D,120782,0.3533228412794065,0,2020
Mississippi,4,"Palazzo, Steven M.",R,255971,1,1,2020
Missouri,1,"Bush, Cori",D,249087,0.7878236776934001,1,2020
Missouri,1,"Rogers, Anthony",R,59940,0.18958095461000535,0,2020
Missouri,1,"Furman, Alex",LIB,6766,0.02139981212698192,0,2020
Missouri,1,"Baker, Martin D.",W,378,0.0011955555696126464,0,2020
Missouri,2,"Wagner, Ann",R,233157,0.5188784639077063,1,2020
Missouri,2,"Schupp, Jill",D,204540,0.4551928572064413,0,2020
Missouri,2,"Schulte, Martin",LIB,11647,0.02591977709926382,0,2020
Missouri,2,"Bufe, Gina",W,4,8.901786588568326e-6,0,2020
Missouri,3,"Luetkemeyer, Blaine",R,282866,0.6944087119612714,1,2020
Missouri,3,"Rezabek, Megan",D,116095,0.28500201302080774,0,2020
Missouri,3,"Steinman, Leonard J., II",LIB,8344,0.020483714170684526,0,2020
Missouri,3,"Clapp, Thomas (Tom)",W,43,1.0556084723626972e-4,0,2020
Missouri,4,"Hartzler, Vicky",R,245247,0.6759169431919655,1,2020
Missouri,4,"Simmons, Lindsey",D,107635,0.2966491748338092,0,2020
Missouri,4,"Koonse, Steven K.",LIB,9954,0.02743388197422527,0,2020
Missouri,5,"Cleaver, Emanuel, II",D,207180,0.5878614192889368,1,2020
Missouri,5,"Derks, Ryan",R,135934,0.3857049626876259,0,2020
Missouri,5,"Dominick, Robin",LIB,9272,0.026308770535992964,0,2020
Missouri,5,"Winters, Antwain",W,41,1.1633515875493006e-4,0,2020
Missouri,5,"Dorn, Emmanuel",W,2,5.674885792923417e-6,0,2020
Missouri,5,"Ballard, Billy",W,1,2.8374428964617087e-6,0,2020
Missouri,6,"Graves, Sam",R,258709,0.6706145228226523,1,2020
Missouri,6,"Ross, Gena L.",D,118926,0.30827494498145314,0,2020
Missouri,6,"Higgins, Jim",LIB,8144,0.02111053219589454,0,2020
Missouri,7,"Long, Billy",R,254318,0.6886804970713518,1,2020
Missouri,7,"Montseny, Teresa",D,98111,0.26567970905782284,0,2020
Missouri,7,"Craig, Kevin",LIB,15573,0.04217090957341659,0,2020
Missouri,7,"Richards, Audrey",W,1279,0.00346346839686636,0,2020
Missouri,7,"Davis, Dennis",W,2,5.4159005424024395e-6,0,2020
Missouri,8,"Smith, Jason",R,253811,0.7685978693379686,1,2020
Missouri,8,"Ellis, Kathy",D,70561,0.21367487720530787,0,2020
Missouri,8,"Schmitz, Tom",LIB,5854,0.017727253456723577,0,2020
Montana,0,"Rosendale, Matt",R,339169,0.563863549838822,1,2020
Montana,0,"Williams, Kathleen",D,262340,0.43613645016117797,0,2020
Montana,0,"Gibney, John",GRE,NA,NA,0,2020
Nebraska,1,"Fortenberry, Jeff",R,189006,0.5951707676514488,1,2020
Nebraska,1,"Bolz, Kate",D,119622,0.3766839019290478,0,2020
Nebraska,1,"Grace, Dennis B.",LIB,8938,0.02814533041950335,0,2020
Nebraska,2,"Bacon, Donald",R,171071,0.5076863266481086,1,2020
Nebraska,2,"Eastman, Kara",D,155706,0.462087713154599,0,2020
Nebraska,2,"Schaeffer, Tyler",LIB,10185,0.030225960197292276,0,2020
Nebraska,3,"Smith, Adrian",R,225157,0.7851483767479165,1,2020
Nebraska,3,"Elworth, Mark, Jr.",D,50690,0.17676186490916065,0,2020
Nebraska,3,"Hobbs, Dustin C.",LIB,10923,0.0380897583429229,0,2020
Nevada,1,"Titus, Dina",D,137868,0.6176521976766586,1,2020
Nevada,1,"Bentley, Joyce",R,74490,0.33371712221062394,0,2020
Nevada,1,"Bakari, Kamau",IAP,6190,0.02773135973263206,0,2020
Nevada,1,"Strawder, Robert Van, Jr.",LIB,4665,0.02089932038008539,0,2020
Nevada,2,"Amodei, Mark E.",R,216078,0.564654417740473,1,2020
Nevada,2,"Ackerman, Patricia",D,155780,0.40708385488393484,0,2020
Nevada,2,"Hansen, Janine",IAP,10815,0.028261727375592217,0,2020
Nevada,3,"Lee, Susie",D,203421,0.48752552414368294,1,2020
Nevada,3,"Rodimer, Dan ""Big Dan""",R,190975,0.45769702721616673,0,2020
Nevada,3,"Brown, Steve",LIB,12315,0.02951453797704984,0,2020
Nevada,3,"Bridges, Ed S., II",IAP,10541,0.025262910663100477,0,2020
Nevada,4,"Horsford, Steven",D,168457,0.5066848337739759,1,2020
Nevada,4,"Marchant, Jim",R,152284,0.45803969693415025,0,2020
Nevada,4,"Esteban, Jonathan Royce",LIB,7978,0.023996222204175428,0,2020
Nevada,4,"Rubinson, Barry L.",IAP,3750,0.011279247087698402,0,2020
New Hampshire,1,"Pappas, Chris",D,205606,0.5131669915464695,1,2020
New Hampshire,1,"Mowers, Matt",R,185159,0.4621338238560778,0,2020
New Hampshire,1,"Dumont, Zachary S.",LIB,9747,0.024327299138174167,0,2020
New Hampshire,2,"McClane Kuster, Anne",D,208289,0.5389930157514342,1,2020
New Hampshire,2,"Negron, Steven",R,168886,0.4370291972125111,0,2020
New Hampshire,2,"Olding, Andrew",LIB,9119,0.023597392616207906,0,2020
New Jersey,1,"Norcross, Donald W.",D,240567,0.6248006648832558,1,2020
New Jersey,1,"Gustafson, Claire H.",R,144463,0.37519933511674414,0,2020
New Jersey,2,"Van Drew, Jeff",R,195526,0.5192605438364932,1,2020
New Jersey,2,"Kennedy, Amy",D,173849,0.4616926970603935,0,2020
New Jersey,2,"Harvey, Jenna",JMH,4136,0.010984020587071468,0,2020
New Jersey,2,"Ehrnstrom, Jesse",LIB,3036,0.008062738516041822,0,2020
New Jersey,3,"Kim, Andy",D,229840,0.5323303116068575,1,2020
New Jersey,3,"Richter, David",R,196327,0.4547111603151736,0,2020
New Jersey,3,"Weber, Martin",FTP,3724,0.00862512217379019,0,2020
New Jersey,3,"Shapiro, Robert",ICC,1871,0.004333405904178691,0,2020
New Jersey,4,"Smith, Christopher H.",R,254103,0.5987798325981224,1,2020
New Jersey,4,"Schmid, Stephanie",D,162420,0.38273385363646645,0,2020
New Jersey,4,"Schroeder, Hank",MCH,3195,0.00752884289107567,0,2020
New Jersey,4,"Rufo, Michael J.",LIB,2583,0.006086698337292162,0,2020
New Jersey,4,"Pachuta, Andrew",CSP,2067,0.004870772537043321,0,2020
New Jersey,5,"Gottheimer, Josh",D,225175,0.531529426205516,1,2020
New Jersey,5,"Pallotta, Frank T.",R,193333,0.45636584237411365,0,2020
New Jersey,5,"Vellucci, Louis A.",AV,5128,0.012104731420370317,0,2020
New Jersey,6,"Pallone, Frank, Jr.",D,199648,0.6116516752040391,1,2020
New Jersey,6,"Onuoha, Christian",W(R)/R,126760,0.3883483247959609,0,2020
New Jersey,7,"Malinowski, Tom",D,219688,0.5061387361276544,1,2020
New Jersey,7,"Kean, Thomas H., Jr.",R,214359,0.49386126387234563,0,2020
New Jersey,8,"Sires, Albio",D,176758,0.7402763294007279,1,2020
New Jersey,8,"Mushnick, Jason Todd",R,58686,0.24578155821638126,0,2020
New Jersey,8,"Delaney, Dan",LIB,3329,0.013942112382890863,0,2020
New Jersey,9,"Pascrell, Bill, Jr.",D,203674,0.657985023034031,1,2020
New Jersey,9,"Prempeh, Billy",R,98629,0.3186288128913039,0,2020
New Jersey,9,"Auriemma, Chris",VFC,7239,0.02338616407466515,0,2020
New Jersey,10,"Payne, Donald M., Jr.",D,241522,0.8328086369733353,1,2020
New Jersey,10,"Zinone, Jennifer",R,40298,0.13895430831456954,0,2020
New Jersey,10,"Khalfani, Akil",NSF,3537,0.012196173222210345,0,2020
New Jersey,10,"Fitchette, Khaliah",BYL,3480,0.011999627597764207,0,2020
New Jersey,10,"Mirrione, John",LIB,1172,0.004041253892120589,0,2020
New Jersey,11,"Sherrill, Mikie",D,235163,0.5330367019058153,1,2020
New Jersey,11,"Becchi, Rosemary",R,206013,0.46696329809418463,0,2020
New Jersey,12,"Coleman, Bonnie Watson",D,230883,0.6564304499253678,1,2020
New Jersey,12,"Razzoli, Mark",R,114591,0.3257971426540621,0,2020
New Jersey,12,"Forchion, Edward ""NJ Weedman""",NSF,4512,0.012828203852441537,0,2020
New Jersey,12,"Cody, Kenneth J.",TVH,1739,0.00494420356812851,0,2020
New Mexico,1,"Haaland, Deb",D,186953,0.5818824115285256,1,2020
New Mexico,1,"Holmes, Michelle Garcia",R,134337,0.41811758847147434,0,2020
New Mexico,2,"Herrell, Yvette",R,142283,0.5370264129294271,1,2020
New Mexico,2,"Small, Xochitl Torres",D,122546,0.46253198765031367,0,2020
New Mexico,2,"Jones, Steve",W,117,4.4159942025922264e-4,0,2020
New Mexico,3,"Fernandez, Teresa Leger",D,186282,0.5868110682694488,1,2020
New Mexico,3,"Johnson, Alexis M.",R,131166,0.41318893173055116,0,2020
New York,1,"Zeldin, Lee M.",R,180855,0.48213086085370926,1,2020
New York,1,"Zeldin, Lee M.",CRV,21611,0.05761151217223472,1,2020
New York,1,"Zeldin, Lee M.",IDP,3249,0.008661320764776763,1,2020
New York,1,"Goroff, Nancy S.",D,160978,0.42914191876646157,0,2020
New York,1,"Goroff, Nancy S.  #",WF,8316,0.022169142345301186,0,2020
New York,2,"Garbarino, Andrew R.",R,158151,0.4718629442987442,1,2020
New York,2,"Garbarino, Andrew R.",CRV,17434,0.052016481532866095,1,2020
New York,2,"Garbarino, Andrew R.",LIB,1491,0.004448581734857368,1,2020
New York,2,"Garbarino, Andrew R.",SAM,303,9.040377368623625e-4,1,2020
New York,2,"Gordon, Jackie",D,144849,0.4321747925636183,0,2020
New York,2,"Gordon, Jackie",WF,6380,0.01903551406330651,0,2020
New York,2,"Gordon, Jackie",IDP,3017,0.009001590271002467,0,2020
New York,2,"Burger, Harry R.",GRE,3448,0.010287531738288534,0,2020
New York,3,"Suozzi, Thomas R.",D,196056,0.5259280918287145,1,2020
New York,3,"Suozzi, Thomas R.  #",WF,9203,0.02468741700891408,1,2020
New York,3,"Suozzi, Thomas R.",IDP,3296,0.00884165233743136,1,2020
New York,3,"Santos, George A.D.",R,147461,0.3955700531947712,0,2020
New York,3,"Santos, George A.D.",CRV,14470,0.038816355983808185,0,2020
New York,3,"Rabin, Howard",LIB,2156,0.005783556565382892,0,2020
New York,4,"Rice, Kathleen M.",D,199762,0.5612679538762391,1,2020
New York,4,"Tuman, Douglas L.",R,139559,0.39211659061790555,0,2020
New York,4,"Tuman, Douglas L.",CRV,13448,0.037784620917530175,0,2020
New York,4,"Naham, Joseph R.",GRE,3024,0.008496482276517791,0,2020
New York,5,"Meeks, Gregory W.",D,229125,0.9932633659760967,1,2020
New York,6,"Meng, Grace",D,144149,0.6162478517745839,1,2020
New York,6,"Meng, Grace",WF,14713,0.06289918517061827,1,2020
New York,6,"Zmich, Thomas J.",R,67735,0.2895722359499645,0,2020
New York,6,"Zmich, Thomas J.",CRV,5231,0.022362919705532804,0,2020
New York,6,"Zmich, Thomas J.",SVC,1109,0.004741058679685697,0,2020
New York,6,"Zmich, Thomas J.",LIB,754,0.003223406893131664,0,2020
New York,7,"Velazquez, Nydia M.",D,156889,0.6958833992007203,1,2020
New York,7,"Velazquez, Nydia M.",WF,34184,0.15162362000062096,1,2020
New York,7,"Kelly, Brian W.",R,29404,0.13042186176276208,0,2020
New York,7,"Kelly, Brian W.",CRV,3116,0.013821062483089602,0,2020
New York,7,"Midonnet, Gilbert",LIB,1522,0.006750852727619504,0,2020
New York,8,"Jeffries, Hakeem S.",D,207111,0.747237245146463,1,2020
New York,8,"Jeffries, Hakeem S.",WF,27822,0.10037919103507247,1,2020
New York,8,"Wallace, Garfield H.",R,39124,0.14115575695694685,0,2020
New York,8,"Wallace, Garfield H.",CRV,2883,0.010401596138096252,0,2020
New York,9,"Clarke, Yvette D.",D,195758,0.7060754270544783,1,2020
New York,9,"Clarke, Yvette D.  #",WF,34463,0.12430387234533703,1,2020
New York,9,"Jean-Pierre, Constantine",R,40110,0.14467191828254847,0,2020
New York,9,"Jean-Pierre, Constantine",CRV,3840,0.013850415512465374,0,2020
New York,9,"Popkin, Gary",LIB,1644,0.005929709141274238,0,2020
New York,9,"Anabilah-Azumah, Joel B.",SAM,1052,0.00379443674976916,0,2020
New York,10,"Nadler, Jerrold L.",D,181215,0.6542624631737046,1,2020
New York,10,"Nadler, Jerrold L.",WF,25095,0.09060351799433886,1,2020
New York,10,"Bernstein, Cathy A.",R,61045,0.2203981572410606,0,2020
New York,10,"Bernstein, Cathy A.",CRV,5844,0.021099301022471262,0,2020
New York,10,"Madrid, Michael",LIB,3370,0.012167119172780313,0,2020
New York,11,"Malliotakis, Nicole",R,143420,0.4889640453575349,1,2020
New York,11,"Malliotakis, Nicole",CRV,12188,0.041552738703232714,1,2020
New York,11,"Rose, Max N.",D,134625,0.45897911453254875,0,2020
New York,11,"Rose, Max N.",IDP,2573,0.008772169074779929,0,2020
New York,12,"Maloney, Carolyn B.",D,265172,0.8209125722476248,1,2020
New York,12,"Santiago-Cano, Carlos",R,49157,0.15217896050102006,0,2020
New York,12,"Santiago-Cano, Carlos",CRV,3904,0.012085901535813461,0,2020
New York,12,"Kolln, Steven",LIB,4015,0.012429532445258977,0,2020
New York,13,"Espaillat, Adriano",D,202916,0.794596076281474,1,2020
New York,13,"Espaillat, Adriano",WF,28925,0.11326702431765673,1,2020
New York,13,"Gwinn, Lovelynn",R,19829,0.07764811841641539,0,2020
New York,13,"Morris-Perry, Christopher",CRV,3295,0.012902846849669107,0,2020
New York,14,"Ocasio-Cortez, Alexandria",D,152661,0.7157337559132273,1,2020
New York,14,"Cummings, John C.",R,52447,0.24589180141870573,0,2020
New York,14,"Cummings, John C.",CRV,5963,0.027956848091592316,0,2020
New York,14,"Caruso-Cabrera, Michelle",SAM,2000,0.009376772796106764,0,2020
New York,15,"Torres, Ritchie",D,169533,0.8874354182697592,1,2020
New York,15,"Delices, Patrick #",R,18984,0.09937341980872816,0,2020
New York,15,"Delices, Patrick",CRV,2237,0.011709773499374467,0,2020
New York,16,"Bowman, Jamaal",D,218514,0.8401476412011227,1,2020
New York,16,"McManus, Patrick",CRV,41094,0.1579991541389519,0,2020
New York,17,"Jones, Mondaire",D,183976,0.5526929270109832,1,2020
New York,17,"Jones, Mondaire",WF,13378,0.040189622437453436,1,2020
New York,17,"McArdle-Schulman, Maureen",R,117309,0.35241474200293205,0,2020
New York,17,"Gottesfeld, Yehudis",CRV,8887,0.026697949962748446,0,2020
New York,17,"Eisen, Joshua",ECL,6363,0.019115455790814487,0,2020
New York,17,"Parietti, Michael I.",SAM,2745,0.008246413035641328,0,2020
New York,18,"Maloney, Sean Patrick",D,171161,0.5096033893965243,1,2020
New York,18,"Maloney, Sean Patrick",WF,12924,0.03847905892440848,1,2020
New York,18,"Maloney, Sean Patrick",IDP,3359,0.010000863426732287,1,2020
New York,18,"Farley, Chele C.",R,128611,0.38291784643508964,0,2020
New York,18,"Farley, Chele C.",CRV,16534,0.04922723307460305,0,2020
New York,18,"Smith, Scott A.",LIB,2687,0.008000095274673907,0,2020
New York,18,"Smith, Scott A.",SAM,477,0.0014201881079342962,0,2020
New York,19,"Delgado, Antonio",D,168281,0.4770261727863118,1,2020
New York,19,"Delgado, Antonio",WF,22969,0.06511022731460353,1,2020
New York,19,"Delgado, Antonio",SAM,850,0.0024094951115596237,1,2020
New York,19,"Van De Water, Kyle",R,151475,0.42938620238058117,0,2020
New York,19,"Alexander, Victoria N.",LIB,4224,0.011973773354385707,0,2020
New York,19,"Greenfield, Steven",GRE,2799,0.007934325667359278,0,2020
New York,20,"Tonko, Paul D.",D,194071,0.5400732449866701,1,2020
New York,20,"Tonko, Paul D.",WF,19678,0.05476120241997874,1,2020
New York,20,"Tonko, Paul D.",IDP,5956,0.016574739384764375,1,2020
New York,20,"Joy, Elizabeth L.",R,120839,0.3362785313155712,0,2020
New York,20,"Joy, Elizabeth L.",CRV,17849,0.049671343733824605,0,2020
New York,20,"Joy, Elizabeth L.",SAM,758,0.00210941109027055,0,2020
New York,21,"Stefanik, Elise M.",R,169684,0.5289599361572128,1,2020
New York,21,"Stefanik, Elise M.",CRV,15044,0.04689701609785902,1,2020
New York,21,"Stefanik, Elise M.",IDP,3927,0.012241729740513985,1,2020
New York,21,"Cobb, Tedra L.",D,122422,0.38162898861553424,0,2020
New York,21,"Cobb, Tedra L.",WF,9573,0.029842138733369078,0,2020
New York,22,"Tenney, Claudia  #",R,143291,0.44829150476476515,1,2020
New York,22,"Tenney, Claudia",CRV,12807,0.04006720102115518,1,2020
New York,22,"Brindisi, Anthony J.",D,138898,0.4345478322352161,0,2020
New York,22,"Brindisi, Anthony J.",WF,11188,0.03500209612123715,0,2020
New York,22,"Brindisi, Anthony J.",IDP,5903,0.018467766661035296,0,2020
New York,22,"Price, Keith D., Jr.",LIB,6780,0.02121149550428923,0,2020
New York,23,"Reed, Tom",R,161800,0.5156725574872915,1,2020
New York,23,"Reed, Tom",CRV,15512,0.04943827386738483,1,2020
New York,23,"Reed, Tom",IDP,3709,0.011820948799260593,1,2020
New York,23,"Mitrano, Tracy",D,116025,0.3697831179385846,0,2020
New York,23,"Mitrano, Tracy",WF,12951,0.04127611428935669,0,2020
New York,23,"Kolstee, Andrew M.",LIB,3650,0.011632909980399344,0,2020
New York,24,"Katko, John M.",R,156236,0.45400680562699236,1,2020
New York,24,"Katko, John M.",CRV,21086,0.061273890162643445,1,2020
New York,24,"Katko, John M.",IDP,5487,0.015944694836499317,1,2020
New York,24,"Balter, Dana",D,147877,0.42971635471788033,0,2020
New York,24,"Williams, Steven",WF,13264,0.03854390966125878,0,2020
New York,25,"Morelle, Joseph D.",D,187503,0.538650035334877,1,2020
New York,25,"Morelle, Joseph D.",WF,14584,0.04189624760843211,1,2020
New York,25,"Morelle, Joseph D.",IDP,4309,0.01237869795287534,1,2020
New York,25,"Mitris, George #",R,115940,0.333067124775207,0,2020
New York,25,"Mitris, George",CRV,20258,0.058196255077593094,0,2020
New York,25,"Wilson, Kevin A.",LIB,5325,0.015297416244850589,0,2020
New York,26,"Higgins, Brian",D,202400,0.6326047751658869,1,2020
New York,26,"Higgins, Brian",WF,20309,0.06347613823539523,1,2020
New York,26,"Higgins, Brian",SAM,657,0.002053465105158042,1,2020
New York,26,"Donovan, Ricky T., Sr.",R,91706,0.28662872288222735,0,2020
New York,26,"Raleigh, Michael P.",GRE,4631,0.014474272301349912,0,2020
New York,27,"Jacobs, Chris #",R,192619,0.5024874064450827,1,2020
New York,27,"Jacobs, Chris #",CRV,31006,0.08088570973910277,1,2020
